QA output created by 1078

=== pcp-pidstat without filters
Linux ram-Lenovo 4.4.0-28-generic #47-Ubuntu SMP Fri Jun 24 10:09:13 UTC 2016 x86_64	(4 CPU)
Timestamp	UID	PID	usr	system	guest	%CPU	CPU	Command
15:05:38	1000	5709	?	?	?	?	0	indicator-sessi
15:05:38	1000	11918	?	?	?	?	3	cat
15:05:38	118	5081	?	?	?	?	0	rtkit-daemon
15:05:38	1000	7644	?	?	?	?	2	unity-scope-hom
15:05:38	1000	8670	?	?	?	?	2	gvfsd-metadata
15:05:38	0	483	?	?	?	?	1	cfg80211
15:05:38	0	1105	?	?	?	?	3	Xorg
15:05:38	1000	7656	?	?	?	?	1	unity-scope-loa
15:05:38	0	5097	?	?	?	?	2	upowerd
15:05:38	1000	7658	?	?	?	?	2	unity-files-dae
15:05:38	1000	5636	?	?	?	?	2	nautilus
15:05:38	1000	14569	?	?	?	?	0	chrome
15:05:38	111	1015	?	?	?	?	0	avahi-daemon
Timestamp	UID	PID	usr	system	guest	%CPU	CPU	Command
15:05:39	0	1	0.0	0.0	0.0	0.0	3	systemd
15:05:39	0	2	0.0	0.0	0.0	0.0	0	kthreadd
15:05:39	0	3	0.0	0.0	0.0	0.0	0	ksoftirqd/0
15:05:39	0	1028	0.0	0.0	0.0	0.0	2	irqbalance
15:05:39	0	5	0.0	0.0	0.0	0.0	0	kworker/0:0H
15:05:39	1000	5638	0.0	0.0	0.0	0.0	0	polkit-gnome-au
15:05:39	0	7	0.0	0.0	0.0	0.0	1	rcu_sched
15:05:39	0	8	0.0	0.0	0.0	0.0	0	rcu_bh
15:05:39	0	9	0.0	0.0	0.0	0.0	0	migration/0
15:05:39	0	10	0.0	0.0	0.0	0.0	0	watchdog/0
15:05:39	0	11	0.0	0.0	0.0	0.0	1	watchdog/1
15:05:39	0	12	0.0	0.0	0.0	0.0	1	migration/1
15:05:39	0	13	0.0	0.0	0.0	0.0	1	ksoftirqd/1
15:05:39	0	15	0.0	0.0	0.0	0.0	1	kworker/1:0H
15:05:39	0	16	0.0	0.0	0.0	0.0	2	watchdog/2
15:05:39	0	17	0.0	0.0	0.0	0.0	2	migration/2
15:05:39	0	18	0.0	0.0	0.0	0.0	2	ksoftirqd/2
15:05:39	0	20	0.0	0.0	0.0	0.0	2	kworker/2:0H
15:05:39	0	21	0.0	0.0	0.0	0.0	3	watchdog/3
15:05:39	0	22	0.0	0.0	0.0	0.0	3	migration/3
15:05:39	0	23	0.0	0.0	0.0	0.0	3	ksoftirqd/3
15:05:39	0	25	0.0	0.0	0.0	0.0	3	kworker/3:0H
15:05:39	0	26	0.0	0.0	0.0	0.0	2	kdevtmpfs
15:05:39	0	27	0.0	0.0	0.0	0.0	1	netns
15:05:39	0	28	0.0	0.0	0.0	0.0	1	perf
15:05:39	0	29	0.0	0.0	0.0	0.0	3	khungtaskd
15:05:39	0	30	0.0	0.0	0.0	0.0	1	writeback
15:05:39	0	31	0.0	0.0	0.0	0.0	1	ksmd
15:05:39	0	32	0.0	0.0	0.0	0.0	3	khugepaged
15:05:39	0	33	0.0	0.0	0.0	0.0	2	crypto
15:05:39	0	34	0.0	0.0	0.0	0.0	2	kintegrityd
15:05:39	0	35	0.0	0.0	0.0	0.0	2	bioset
15:05:39	0	36	0.0	0.0	0.0	0.0	2	kblockd
